OFFICE / BALLOT ISSUE,PARTY,COUNTY,CANDIDATE / BALLOT ISSUE TITLE,YES VOTES,YES PERCENT,NO VOTES,NO PERCENT
President/Vice President,Socialism and Liberation,HINSDALE,Gloria Estela La Riva / Dennis J. Banks,1,0.00%,,
President/Vice President,Socialism and Liberation,HUERFANO,Gloria Estela La Riva / Dennis J. Banks,1,0.00%,,
President/Vice President,Socialism and Liberation,JACKSON,Gloria Estela La Riva / Dennis J. Banks,0,0.00%,,
President/Vice President,Socialism and Liberation,JEFFERSON,Gloria Estela La Riva / Dennis J. Banks,54,0.00%,,
President/Vice President,Socialism and Liberation,KIOWA,Gloria Estela La Riva / Dennis J. Banks,0,0.00%,,
President/Vice President,Socialism and Liberation,KIT CARSON,Gloria Estela La Riva / Dennis J. Banks,0,0.00%,,
President/Vice President,Socialism and Liberation,LAKE,Gloria Estela La Riva / Dennis J. Banks,0,0.00%,,
President/Vice President,Socialism and Liberation,LA PLATA,Gloria Estela La Riva / Dennis J. Banks,7,0.00%,,
President/Vice President,Socialism and Liberation,LARIMER,Gloria Estela La Riva / Dennis J. Banks,35,0.00%,,
President/Vice President,Socialism and Liberation,LAS ANIMAS,Gloria Estela La Riva / Dennis J. Banks,1,0.00%,,
President/Vice President,Socialism and Liberation,LINCOLN,Gloria Estela La Riva / Dennis J. Banks,1,0.00%,,
President/Vice President,Socialism and Liberation,LOGAN,Gloria Estela La Riva / Dennis J. Banks,2,0.00%,,
President/Vice President,Socialism and Liberation,MESA,Gloria Estela La Riva / Dennis J. Banks,10,0.00%,,
President/Vice President,Socialism and Liberation,MINERAL,Gloria Estela La Riva / Dennis J. Banks,1,0.00%,,
President/Vice President,Socialism and Liberation,MOFFAT,Gloria Estela La Riva / Dennis J. Banks,0,0.00%,,
President/Vice President,Socialism and Liberation,MONTEZUMA,Gloria Estela La Riva / Dennis J. Banks,1,0.00%,,
President/Vice President,Socialism and Liberation,MONTROSE,Gloria Estela La Riva / Dennis J. Banks,3,0.00%,,
President/Vice President,Socialism and Liberation,MORGAN,Gloria Estela La Riva / Dennis J. Banks,4,0.00%,,
President/Vice President,Socialism and Liberation,OTERO,Gloria Estela La Riva / Dennis J. Banks,1,0.00%,,
President/Vice President,Socialism and Liberation,OURAY,Gloria Estela La Riva / Dennis J. Banks,1,0.00%,,
President/Vice President,Socialism and Liberation,PARK,Gloria Estela La Riva / Dennis J. Banks,1,0.00%,,
President/Vice President,Socialism and Liberation,PHILLIPS,Gloria Estela La Riva / Dennis J. Banks,0,0.00%,,
President/Vice President,Socialism and Liberation,PITKIN,Gloria Estela La Riva / Dennis J. Banks,0,0.00%,,
President/Vice President,Socialism and Liberation,PROWERS,Gloria Estela La Riva / Dennis J. Banks,0,0.00%,,
President/Vice President,Socialism and Liberation,PUEBLO,Gloria Estela La Riva / Dennis J. Banks,51,0.00%,,
President/Vice President,Socialism and Liberation,RIO BLANCO,Gloria Estela La Riva / Dennis J. Banks,0,0.00%,,
President/Vice President,Socialism and Liberation,RIO GRANDE,Gloria Estela La Riva / Dennis J. Banks,3,0.00%,,
President/Vice President,Socialism and Liberation,ROUTT,Gloria Estela La Riva / Dennis J. Banks,4,0.00%,,
President/Vice President,Socialism and Liberation,SAGUACHE,Gloria Estela La Riva / Dennis J. Banks,0,0.00%,,
President/Vice President,Socialism and Liberation,SAN JUAN,Gloria Estela La Riva / Dennis J. Banks,0,0.00%,,
President/Vice President,Socialism and Liberation,SAN MIGUEL,Gloria Estela La Riva / Dennis J. Banks,0,0.00%,,
President/Vice President,Socialism and Liberation,SEDGWICK,Gloria Estela La Riva / Dennis J. Banks,0,0.00%,,
President/Vice President,Socialism and Liberation,SUMMIT,Gloria Estela La Riva / Dennis J. Banks,3,0.00%,,
President/Vice President,Socialism and Liberation,TELLER,Gloria Estela La Riva / Dennis J. Banks,2,0.00%,,
President/Vice President,Socialism and Liberation,WASHINGTON,Gloria Estela La Riva / Dennis J. Banks,0,0.00%,,
President/Vice President,Socialism and Liberation,WELD,Gloria Estela La Riva / Dennis J. Banks,30,0.00%,,
President/Vice President,Socialism and Liberation,YUMA,Gloria Estela La Riva / Dennis J. Banks,0,0.00%,,
President/Vice President,Socialism and Liberation,,Gloria Estela La Riva / Dennis J. Banks TOTAL,531,0.02%,,
President/Vice President,Nonviolent Resistance/Pacifist,ADAMS,Bradford Lyttle / Hannah Walsh,31,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,ALAMOSA,Bradford Lyttle / Hannah Walsh,1,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,ARAPAHOE,Bradford Lyttle / Hannah Walsh,47,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,ARCHULETA,Bradford Lyttle / Hannah Walsh,4,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,BACA,Bradford Lyttle / Hannah Walsh,0,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,BENT,Bradford Lyttle / Hannah Walsh,0,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,BOULDER,Bradford Lyttle / Hannah Walsh,23,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,BROOMFIELD,Bradford Lyttle / Hannah Walsh,10,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,CHAFFEE,Bradford Lyttle / Hannah Walsh,3,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,CHEYENNE,Bradford Lyttle / Hannah Walsh,0,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,CLEAR CREEK,Bradford Lyttle / Hannah Walsh,0,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,CONEJOS,Bradford Lyttle / Hannah Walsh,0,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,COSTILLA,Bradford Lyttle / Hannah Walsh,3,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,CROWLEY,Bradford Lyttle / Hannah Walsh,0,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,CUSTER,Bradford Lyttle / Hannah Walsh,0,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,DELTA,Bradford Lyttle / Hannah Walsh,1,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,DENVER,Bradford Lyttle / Hannah Walsh,45,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,DOLORES,Bradford Lyttle / Hannah Walsh,1,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,DOUGLAS,Bradford Lyttle / Hannah Walsh,13,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,EAGLE,Bradford Lyttle / Hannah Walsh,1,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,ELBERT,Bradford Lyttle / Hannah Walsh,1,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,EL PASO,Bradford Lyttle / Hannah Walsh,52,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,FREMONT,Bradford Lyttle / Hannah Walsh,2,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,GARFIELD,Bradford Lyttle / Hannah Walsh,5,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,GILPIN,Bradford Lyttle / Hannah Walsh,0,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,GRAND,Bradford Lyttle / Hannah Walsh,1,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,GUNNISON,Bradford Lyttle / Hannah Walsh,2,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,HINSDALE,Bradford Lyttle / Hannah Walsh,0,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,HUERFANO,Bradford Lyttle / Hannah Walsh,0,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,JACKSON,Bradford Lyttle / Hannah Walsh,0,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,JEFFERSON,Bradford Lyttle / Hannah Walsh,53,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,KIOWA,Bradford Lyttle / Hannah Walsh,0,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,KIT CARSON,Bradford Lyttle / Hannah Walsh,0,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,LAKE,Bradford Lyttle / Hannah Walsh,0,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,LA PLATA,Bradford Lyttle / Hannah Walsh,2,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,LARIMER,Bradford Lyttle / Hannah Walsh,29,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,LAS ANIMAS,Bradford Lyttle / Hannah Walsh,1,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,LINCOLN,Bradford Lyttle / Hannah Walsh,0,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,LOGAN,Bradford Lyttle / Hannah Walsh,0,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,MESA,Bradford Lyttle / Hannah Walsh,4,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,MINERAL,Bradford Lyttle / Hannah Walsh,0,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,MOFFAT,Bradford Lyttle / Hannah Walsh,0,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,MONTEZUMA,Bradford Lyttle / Hannah Walsh,0,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,MONTROSE,Bradford Lyttle / Hannah Walsh,3,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,MORGAN,Bradford Lyttle / Hannah Walsh,1,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,OTERO,Bradford Lyttle / Hannah Walsh,0,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,OURAY,Bradford Lyttle / Hannah Walsh,0,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,PARK,Bradford Lyttle / Hannah Walsh,1,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,PHILLIPS,Bradford Lyttle / Hannah Walsh,0,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,PITKIN,Bradford Lyttle / Hannah Walsh,3,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,PROWERS,Bradford Lyttle / Hannah Walsh,1,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,PUEBLO,Bradford Lyttle / Hannah Walsh,11,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,RIO BLANCO,Bradford Lyttle / Hannah Walsh,0,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,RIO GRANDE,Bradford Lyttle / Hannah Walsh,0,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,ROUTT,Bradford Lyttle / Hannah Walsh,0,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,SAGUACHE,Bradford Lyttle / Hannah Walsh,2,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,SAN JUAN,Bradford Lyttle / Hannah Walsh,0,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,SAN MIGUEL,Bradford Lyttle / Hannah Walsh,1,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,SEDGWICK,Bradford Lyttle / Hannah Walsh,0,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,SUMMIT,Bradford Lyttle / Hannah Walsh,2,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,TELLER,Bradford Lyttle / Hannah Walsh,1,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,WASHINGTON,Bradford Lyttle / Hannah Walsh,1,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,WELD,Bradford Lyttle / Hannah Walsh,20,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,YUMA,Bradford Lyttle / Hannah Walsh,0,0.00%,,
President/Vice President,Nonviolent Resistance/Pacifist,,Bradford Lyttle / Hannah Walsh TOTAL,382,0.01%,,
President/Vice President,Independent People of Colorado,ADAMS,Joseph Allen Maldonado / Douglas K. Terranova,121,0.00%,,
President/Vice President,Independent People of Colorado,ALAMOSA,Joseph Allen Maldonado / Douglas K. Terranova,4,0.00%,,
President/Vice President,Independent People of Colorado,ARAPAHOE,Joseph Allen Maldonado / Douglas K. Terranova,86,0.00%,,
President/Vice President,Independent People of Colorado,ARCHULETA,Joseph Allen Maldonado / Douglas K. Terranova,1,0.00%,,
President/Vice President,Independent People of Colorado,BACA,Joseph Allen Maldonado / Douglas K. Terranova,1,0.00%,,
President/Vice President,Independent People of Colorado,BENT,Joseph Allen Maldonado / Douglas K. Terranova,1,0.00%,,
President/Vice President,Independent People of Colorado,BOULDER,Joseph Allen Maldonado / Douglas K. Terranova,25,0.00%,,
President/Vice President,Independent People of Colorado,BROOMFIELD,Joseph Allen Maldonado / Douglas K. Terranova,9,0.00%,,
President/Vice President,Independent People of Colorado,CHAFFEE,Joseph Allen Maldonado / Douglas K. Terranova,4,0.00%,,
President/Vice President,Independent People of Colorado,CHEYENNE,Joseph Allen Maldonado / Douglas K. Terranova,0,0.00%,,
President/Vice President,Independent People of Colorado,CLEAR CREEK,Joseph Allen Maldonado / Douglas K. Terranova,2,0.00%,,
President/Vice President,Independent People of Colorado,CONEJOS,Joseph Allen Maldonado / Douglas K. Terranova,5,0.00%,,
President/Vice President,Independent People of Colorado,COSTILLA,Joseph Allen Maldonado / Douglas K. Terranova,4,0.00%,,
President/Vice President,Independent People of Colorado,CROWLEY,Joseph Allen Maldonado / Douglas K. Terranova,2,0.00%,,
President/Vice President,Independent People of Colorado,CUSTER,Joseph Allen Maldonado / Douglas K. Terranova,0,0.00%,,
President/Vice President,Independent People of Colorado,DELTA,Joseph Allen Maldonado / Douglas K. Terranova,4,0.00%,,
President/Vice President,Independent People of Colorado,DENVER,Joseph Allen Maldonado / Douglas K. Terranova,83,0.00%,,
President/Vice President,Independent People of Colorado,DOLORES,Joseph Allen Maldonado / Douglas K. Terranova,0,0.00%,,
President/Vice President,Independent People of Colorado,DOUGLAS,Joseph Allen Maldonado / Douglas K. Terranova,38,0.00%,,
President/Vice President,Independent People of Colorado,EAGLE,Joseph Allen Maldonado / Douglas K. Terranova,5,0.00%,,
President/Vice President,Independent People of Colorado,ELBERT,Joseph Allen Maldonado / Douglas K. Terranova,0,0.00%,,
President/Vice President,Independent People of Colorado,EL PASO,Joseph Allen Maldonado / Douglas K. Terranova,131,0.00%,,
President/Vice President,Independent People of Colorado,FREMONT,Joseph Allen Maldonado / Douglas K. Terranova,8,0.00%,,
President/Vice President,Independent People of Colorado,GARFIELD,Joseph Allen Maldonado / Douglas K. Terranova,8,0.00%,,
President/Vice President,Independent People of Colorado,GILPIN,Joseph Allen Maldonado / Douglas K. Terranova,1,0.00%,,
President/Vice President,Independent People of Colorado,GRAND,Joseph Allen Maldonado / Douglas K. Terranova,2,0.00%,,
President/Vice President,Independent People of Colorado,GUNNISON,Joseph Allen Maldonado / Douglas K. Terranova,1,0.00%,,
President/Vice President,Independent People of Colorado,HINSDALE,Joseph Allen Maldonado / Douglas K. Terranova,0,0.00%,,
President/Vice President,Independent People of Colorado,HUERFANO,Joseph Allen Maldonado / Douglas K. Terranova,2,0.00%,,
President/Vice President,Independent People of Colorado,JACKSON,Joseph Allen Maldonado / Douglas K. Terranova,0,0.00%,,
President/Vice President,Independent People of Colorado,JEFFERSON,Joseph Allen Maldonado / Douglas K. Terranova,91,0.00%,,
President/Vice President,Independent People of Colorado,KIOWA,Joseph Allen Maldonado / Douglas K. Terranova,0,0.00%,,
President/Vice President,Independent People of Colorado,KIT CARSON,Joseph Allen Maldonado / Douglas K. Terranova,1,0.00%,,
President/Vice President,Independent People of Colorado,LAKE,Joseph Allen Maldonado / Douglas K. Terranova,0,0.00%,,
President/Vice President,Independent People of Colorado,LA PLATA,Joseph Allen Maldonado / Douglas K. Terranova,8,0.00%,,
President/Vice President,Independent People of Colorado,LARIMER,Joseph Allen Maldonado / Douglas K. Terranova,41,0.00%,,
President/Vice President,Independent People of Colorado,LAS ANIMAS,Joseph Allen Maldonado / Douglas K. Terranova,5,0.00%,,
President/Vice President,Independent People of Colorado,LINCOLN,Joseph Allen Maldonado / Douglas K. Terranova,0,0.00%,,
President/Vice President,Independent People of Colorado,LOGAN,Joseph Allen Maldonado / Douglas K. Terranova,4,0.00%,,
President/Vice President,Independent People of Colorado,MESA,Joseph Allen Maldonado / Douglas K. Terranova,20,0.00%,,
President/Vice President,Independent People of Colorado,MINERAL,Joseph Allen Maldonado / Douglas K. Terranova,0,0.00%,,
President/Vice President,Independent People of Colorado,MOFFAT,Joseph Allen Maldonado / Douglas K. Terranova,2,0.00%,,
President/Vice President,Independent People of Colorado,MONTEZUMA,Joseph Allen Maldonado / Douglas K. Terranova,5,0.00%,,
President/Vice President,Independent People of Colorado,MONTROSE,Joseph Allen Maldonado / Douglas K. Terranova,6,0.00%,,
President/Vice President,Independent People of Colorado,MORGAN,Joseph Allen Maldonado / Douglas K. Terranova,4,0.00%,,
President/Vice President,Independent People of Colorado,OTERO,Joseph Allen Maldonado / Douglas K. Terranova,7,0.00%,,
President/Vice President,Independent People of Colorado,OURAY,Joseph Allen Maldonado / Douglas K. Terranova,1,0.00%,,
President/Vice President,Independent People of Colorado,PARK,Joseph Allen Maldonado / Douglas K. Terranova,2,0.00%,,
President/Vice President,Independent People of Colorado,PHILLIPS,Joseph Allen Maldonado / Douglas K. Terranova,1,0.00%,,
President/Vice President,Independent People of Colorado,PITKIN,Joseph Allen Maldonado / Douglas K. Terranova,0,0.00%,,
President/Vice President,Independent People of Colorado,PROWERS,Joseph Allen Maldonado / Douglas K. Terranova,5,0.00%,,
President/Vice President,Independent People of Colorado,PUEBLO,Joseph Allen Maldonado / Douglas K. Terranova,62,0.00%,,
President/Vice President,Independent People of Colorado,RIO BLANCO,Joseph Allen Maldonado / Douglas K. Terranova,1,0.00%,,
